customer_id,prediction,probability
4237-RLAQD,1,0.5145631067961165
7130-YXBRO,1,0.6
8634-MPHTR,1,0.6333333333333333
2267-FPIMA,0,0.3969465648854962
6519-CFDBX,1,0.5145631067961165
6500-JVEGC,0,0.0
6522-YRBXD,1,0.6333333333333333
3587-PMCOY,0,0.17647058823529413
9919-FZDED,0,0.0
3977-QCRSL,0,0.11475409836065574
4980-URKXC,0,0.0
6024-RUGGH,0,0.0
2798-NYLMZ,0,0.0
6300-BWMJX,0,0.2222222222222222
2428-HYUNX,0,0.0
3981-QSVQI,0,0.11475409836065574
8515-OCTJS,0,0.011152416356877323
0440-MOGPM,0,0.0
0027-KWYKW,0,0.43333333333333335
4121-AGSIN,0,0.03333333333333333
0621-HJWXJ,0,0.0
1853-UDXBW,1,0.76
6250-CGGUN,0,0.03125
5989-OMNJE,0,0.0
6261-RCVNS,0,0.06896551724137931
4369-HTUIF,0,0.5
6518-KZXCB,0,0.011152416356877323
8714-CTZJW,1,0.7743589743589744
9066-QRSDU,0,0.0
9070-BCKQP,0,0.0
2581-VKIRT,0,0.0
3315-IKYZQ,0,0.015873015873015872
5173-WXOQV,0,0.0
1226-JZNKR,0,0.023255813953488372
7537-CBQUZ,0,0.0
7103-ZGVNT,0,0.0
8197-BFWVU,0,0.2
5243-SAOTC,0,0.0
8268-YDIXR,0,0.03125
0458-HEUZG,0,0.011152416356877323
3571-RFHAR,0,0.09090909090909091
0550-DCXLH,0,0.05128205128205128
9824-QCJPK,0,0.0
2706-QZIHY,0,0.0
3472-OAOOR,0,0.11627906976744186
2468-SJFLM,0,0.0
8165-CBKXO,0,0.0
0847-HGRML,0,0.011152416356877323
3398-FSHON,1,0.6649484536082474
5382-SOYZL,1,0.6333333333333333
5172-RKOCB,0,0.0
0048-LUMLS,0,0.16666666666666666
0674-DGMAQ,1,0.6333333333333333
6112-KTHFQ,0,0.11475409836065574
3766-EJLFL,0,0.0
9850-OWRHQ,1,1.0
8595-SIZNC,0,0.0
7056-IMHCC,0,0.49122807017543857
0115-TFERT,1,0.6333333333333333
5318-IXUZF,1,0.7743589743589744
0559-CKHUS,0,0.0
0297-RBCSG,0,0.1346153846153846
7666-WKRON,0,0.25
1268-ASBGA,1,0.6649484536082474
5678-VFNEQ,0,0.0
8548-AWOFC,0,0.0
6092-QZVPP,0,0.125
0839-JTCUD,0,0.015267175572519083
7410-KTVFV,0,0.4411764705882353
4615-PIVVU,0,0.011152416356877323
1703-MGIAB,0,0.4411764705882353
8461-EFQYM,0,0.0
0754-EEBDC,0,0.0
2372-HWUHI,0,0.4732142857142857
1755-RMCXH,0,0.0
9278-VZKCD,0,0.0
3617-XLSGQ,0,0.0
5913-INRQV,0,0.17647058823529413
3005-NFMTA,0,0.49122807017543857
5281-BUZGT,1,0.6333333333333333
1583-IHQZE,1,0.6649484536082474
9763-GRSKD,0,0.23943661971830985
3546-GHEAE,0,0.011152416356877323
9526-BIHHD,0,0.23076923076923078
1629-DQQVB,0,0.23943661971830985
5550-VFRLC,1,1.0
8259-NFJTV,1,0.75
2480-SQIOB,0,0.4732142857142857
6110-OHIHY,1,0.7743589743589744
0536-ACXIP,0,0.0
4634-JLRJT,0,0.3645833333333333
4412-YLTKF,1,0.6333333333333333
9863-JZAIC,0,0.125
5233-AOZUF,1,0.6333333333333333
7083-YNSKY,0,0.4411764705882353
6115-ZTBFQ,0,0.015267175572519083
4826-XTSOH,1,0.91
3524-WQDSG,0,0.3969465648854962
7839-QRKXN,0,0.3645833333333333
9115-YQHGA,0,0.010309278350515464
5077-DXTCG,1,0.5145631067961165
7346-MEDWM,0,0.0
3902-MIVLE,0,0.0
3908-MKIMJ,0,0.0
8212-CRQXP,0,0.2777777777777778
4065-JJAVA,0,0.4732142857142857
6968-MHOMU,0,0.1346153846153846
2180-DXNEG,1,0.6649484536082474
2482-CZGBB,1,0.5526315789473685
1897-OKVMW,0,0.015267175572519083
1535-VTJOQ,0,0.011152416356877323
9143-CANJF,0,0.125
4282-YMKNA,0,0.3888888888888889
4291-SHSBH,0,0.3181818181818182
1266-NZYUI,0,0.0
4307-KWMXE,0,0.11627906976744186
6578-KRMAW,0,0.2777777777777778
4578-PHJYZ,0,0.1346153846153846
8149-RSOUN,1,0.91
7996-MHXLW,0,0.011152416356877323
5364-EVNIB,1,0.6649484536082474
5520-FVEWJ,1,0.6649484536082474
4391-LNRXK,0,0.2777777777777778
3177-LASXD,1,0.76
4616-ULAOA,0,0.0
5590-ZSKRV,0,0.24
5698-BQJOH,1,0.6649484536082474
8043-PNYSD,0,0.0
1093-YSWCA,0,0.011152416356877323
4254-QPEDE,0,0.0
6568-POCUI,0,0.0
4568-TTZRT,0,0.0
0820-FNRNX,0,0.05128205128205128
2911-UREFD,0,0.4
9239-GZHZE,0,0.0
3221-CJMSG,0,0.010309278350515464
6734-PSBAW,0,0.0
0786-VSSUD,1,1.0
5996-NRVXR,0,0.0
9367-TCUYN,0,0.11475409836065574
4111-BNXIF,0,0.0
7570-WELNY,0,0.0
2279-AXJJK,1,0.6666666666666666
9867-NNXLC,0,0.010309278350515464
1513-XNPPH,1,0.6649484536082474
3814-MLAXC,0,0.3969465648854962
3623-FQBOX,0,0.010309278350515464
0343-QLUZP,0,0.011152416356877323
3486-KHMLI,0,0.010309278350515464
0697-ZMSWS,1,0.7743589743589744
2883-ILGWO,0,0.0
6704-UTUKK,0,0.4
1599-EAHXY,0,0.03333333333333333
5495-GPSRW,0,0.011152416356877323
6693-DJWTY,0,0.06896551724137931
7173-TETGO,0,0.0
2516-XSJKX,0,0.0
4390-KYULV,0,0.5
6569-KTMDU,0,0.0
1752-OZXFY,0,0.1346153846153846
0611-DFXKO,0,0.2777777777777778
7088-FBAWU,0,0.05128205128205128
5546-QUERU,0,0.0
5993-BQHEA,0,0.0
0585-EGDDA,0,0.2777777777777778
0468-YRPXN,0,0.2777777777777778
7340-KEFQE,0,0.0
4277-BWBML,0,0.0
8087-LGYHQ,1,0.6649484536082474
8454-AATJP,0,0.0
2931-XIQBR,0,0.21311475409836064
3039-MJSLN,0,0.0
7176-WIONM,0,0.4
9405-GPBBG,0,0.0
6328-ZPBGN,1,0.6649484536082474
9286-BHDQG,0,0.0
5832-EXGTT,0,0.125
1764-VUUMT,0,0.011152416356877323
0883-EIBTI,1,0.6666666666666666
4971-PUYQO,0,0.08333333333333333
1228-FZFRV,1,0.6
1222-KJNZD,0,0.010309278350515464
3970-XGJDU,0,0.07692307692307693
8727-XDPUD,0,0.011152416356877323
9758-MFWGD,1,0.6666666666666666
5973-EJGDP,1,0.6333333333333333
5236-PERKL,1,1.0
0577-WHMEV,0,0.5
2410-CIYFZ,0,0.0
1958-RNRKS,0,0.010309278350515464
0305-SQECB,0,0.06896551724137931
5248-RPYWW,0,0.0
1212-GLHMD,0,0.13333333333333333
5813-UECBU,0,0.3969465648854962
1963-VAUKV,0,0.3645833333333333
8958-JPTRR,0,0.03333333333333333
4804-NCPET,0,0.0
7409-JURKQ,0,0.21311475409836064
3889-VWBID,0,0.015267175572519083
6440-DKQGE,0,0.015873015873015872
2615-YVMYX,0,0.0
9822-BIIGN,0,0.0
6377-KSLXC,0,0.11475409836065574
8651-ENBZX,0,0.4
5268-DSMNQ,0,0.0
1173-XZPYF,1,0.6649484536082474
7407-SUJIZ,0,0.010309278350515464
8681-ICONS,0,0.010309278350515464
5222-JCXZT,0,0.3
3045-XETSH,1,0.6649484536082474
1396-QWFBJ,1,0.5333333333333333
2724-FJDYW,0,0.015873015873015872
2637-FKFSY,1,0.5145631067961165
4581-LNWUM,0,0.4
1767-CJKBA,0,0.011152416356877323
8331-ZXFOE,0,0.0
6416-TVAIH,1,1.0
6135-OZQVA,0,0.23943661971830985
8219-VYBVI,0,0.011152416356877323
8735-SDUFN,0,0.0
1333-PBMXB,0,0.03333333333333333
4546-FOKWR,0,0.3888888888888889
5129-JLPIS,0,0.2777777777777778
4625-LAMOB,0,0.011152416356877323
0887-WBJVH,0,0.03125
5577-OTWWW,0,0.11475409836065574
4415-IJZTP,1,0.91
5650-VDUDS,1,0.7111111111111111
8039-EQPIM,0,0.0
2242-MFOTG,0,0.0
0617-AQNWT,0,0.5
4043-MKDTV,0,0.1891891891891892
8328-SKJNO,0,0.015873015873015872
5159-YFPKQ,1,0.5526315789473685
4800-VHZKI,0,0.3645833333333333
3801-HMYNL,1,0.91
0929-PECLO,0,0.0
6765-MBQNU,0,0.0
8884-ADFVN,1,0.6649484536082474
7047-YXDMZ,0,0.010309278350515464
7134-HBPBS,0,0.3333333333333333
9053-JZFKV,0,0.3333333333333333
1492-QGCLU,0,0.0
3049-NDXFL,1,0.91
6910-HADCM,1,0.91
7061-OVMIM,0,0.0
7271-AJDTL,0,0.49122807017543857
5002-GCQFH,0,0.3969465648854962
1075-BGWOH,0,0.2
8091-TTVAX,0,0.16666666666666666
6211-WWLTF,0,0.0
8311-UEUAB,0,0.0
7831-QGOXH,1,0.6333333333333333
8593-WHYHV,1,0.7743589743589744
3627-FHKBK,1,0.91
1455-HFBXA,0,0.0
1907-UBQFC,1,0.5526315789473685
6874-SGLHU,0,0.16666666666666666
3161-GETRM,0,0.3969465648854962
1568-BEKZM,0,0.0
0404-SWRVG,1,0.72
3824-RHKVR,0,0.11475409836065574
1820-TQVEV,1,1.0
0495-RVCBF,1,0.91
8985-OOPOS,0,0.06896551724137931
3071-MVJCD,0,0.015267175572519083
9432-RUVSL,0,0.2222222222222222
2357-COQEK,1,0.6333333333333333
4587-VVTOX,1,0.7743589743589744
5356-RHIPP,0,0.3645833333333333
0853-TWRVK,0,0.0
4184-VODJZ,0,0.2
0214-JHPFW,0,0.0
3584-WKTTW,0,0.4
8869-TORSS,0,0.06896551724137931
1324-NLTJE,0,0.4411764705882353
1810-BOHSY,0,0.0
7952-OBOYL,1,0.7743589743589744
1029-QFBEN,0,0.3645833333333333
7964-ZRKKG,0,0.0
0106-UGRDO,0,0.0
0357-NVCRI,0,0.010309278350515464
4145-UQXUQ,1,0.6649484536082474
8535-SFUTN,0,0.0
2801-NISEI,0,0.125
8336-TAVKX,0,0.0
3429-IFLEM,0,0.011152416356877323
0701-TJSEF,0,0.23943661971830985
0604-THJFP,0,0.0
0447-RXSGD,0,0.3969465648854962
5811-IWXYM,0,0.16666666666666666
5669-SRAIP,1,1.0
8107-KNCIM,0,0.3888888888888889
4010-YLMVT,0,0.0
2277-VWCNI,0,0.36363636363636365
7921-LMDFQ,0,0.16666666666666666
3398-GCPMU,0,0.0
5472-CVMDX,0,0.011152416356877323
5566-SOEZD,0,0.0
0295-QVKPB,0,0.23943661971830985
0564-JJHGS,1,0.6649484536082474
5060-TQUQN,0,0.3969465648854962
2181-UAESM,0,0.23076923076923078
7799-DSEWS,0,0.4411764705882353
2325-WINES,0,0.21311475409836064
0224-NIJLP,0,0.0
0137-OCGAB,1,0.91
9172-ANCRX,1,0.8275862068965517
8414-OOEEL,0,0.011152416356877323
1360-XFJMR,0,0.0
7743-EXURX,0,0.23943661971830985
9365-CSLBQ,0,0.011152416356877323
8631-NBHFZ,1,0.6
1980-KXVPM,1,1.0
8838-GPHZP,0,0.011152416356877323
1009-IRMNA,0,0.11475409836065574
7244-QWYHG,0,0.1346153846153846
5149-TGWDZ,0,0.21311475409836064
7240-FQLHE,0,0.3969465648854962
4201-JMNGR,1,1.0
7134-MJPDY,0,0.21311475409836064
3511-APPBJ,0,0.16666666666666666
3138-BKYAV,1,0.7743589743589744
0617-FHSGK,0,0.3969465648854962
0423-UDIJQ,0,0.23943661971830985
2037-SGXHH,0,0.43333333333333335
6959-UWKHF,1,0.5145631067961165
3523-BRGUW,0,0.0
9970-QBCDA,0,0.11475409836065574
8023-QHAIO,0,0.0
4822-RVYBB,1,0.6649484536082474
2446-PLQVO,1,0.76
6827-IEAUQ,0,0.06896551724137931
8065-QBYTO,0,0.0
6195-MELTI,0,0.1346153846153846
0013-SMEOE,0,0.1
9837-FWLCH,0,0.23076923076923078
0322-CHQRU,0,0.4732142857142857
3209-ZPKFI,0,0.0
2978-XXSOG,0,0.125
9732-OUYRN,0,0.0
2920-RNCEZ,0,0.0
4443-EMBNA,0,0.0
2108-GLPQB,0,0.125
3705-RHRFR,0,0.0
5482-PLVPE,1,1.0
4342-HFXWS,0,0.06896551724137931
1402-PTHGN,0,0.06896551724137931
1125-SNVCK,0,0.010309278350515464
6180-YBIQI,0,0.1
6147-CBCRA,0,0.010309278350515464
1565-RHDJD,1,0.7743589743589744
0311-UNPFF,0,0.2777777777777778
3196-NVXLZ,0,0.08333333333333333
8414-MYSHR,1,0.7743589743589744
3181-MIZBN,0,0.23076923076923078
5583-EJXRD,0,0.0
8735-DCXNF,0,0.23943661971830985
9593-CVZKR,0,0.0
8372-JUXUI,1,0.76
6064-ZATLR,0,0.011152416356877323
4009-ALQFH,0,0.2777777777777778
7549-MYGPK,0,0.49122807017543857
9068-VPWQQ,0,0.0
9609-BENEA,0,0.1346153846153846
1015-JPFYW,0,0.023255813953488372
8125-QPFJD,0,0.015267175572519083
4060-LDNLU,1,0.7743589743589744
0991-BRRFB,0,0.4411764705882353
4958-XCBDQ,1,0.6333333333333333
8917-FAEMR,0,0.011152416356877323
6906-ANDWJ,0,0.3888888888888889
6322-HRPFA,0,0.0
5442-BXVND,0,0.010309278350515464
9530-EHPOH,0,0.23943661971830985
5609-CEBID,1,0.6333333333333333
2800-QQUSO,1,0.6333333333333333
2446-ZKVAF,0,0.05128205128205128
0112-QAWRZ,1,0.6649484536082474
0859-YGKFW,0,0.0
4893-GYUJU,0,0.03333333333333333
1258-YMZNM,0,0.21311475409836064
5372-FBKBN,0,0.010309278350515464
6384-VMJHP,0,0.011152416356877323
8709-KRDVL,1,0.6333333333333333
8319-QBEHW,0,0.1346153846153846
3580-REOAC,0,0.23943661971830985
9637-CDTKZ,0,0.0
7515-LODFU,0,0.0
1492-KGETH,0,0.12195121951219512
2484-DGXPZ,0,0.2857142857142857
6923-EFPNL,0,0.4732142857142857
8873-GLDMH,1,0.8181818181818182
0607-DAAHE,0,0.011152416356877323
9099-FTUHS,0,0.125
2101-RANCD,0,0.0
2322-VCZHZ,0,0.2777777777777778
9362-MWODR,0,0.125
0913-XWSCN,0,0.14285714285714285
5701-SVCWR,0,0.0
1371-WEPDS,0,0.015873015873015872
4236-UJPWO,0,0.4732142857142857
8713-IGZSO,0,0.0
8080-DDEMJ,1,0.6923076923076923
5366-OBVMR,0,0.4411764705882353
5208-HFSBT,1,0.5145631067961165
8806-EAGWC,0,0.4732142857142857
4915-BFSXL,0,0.015267175572519083
0258-NOKBL,1,0.7743589743589744
3540-RZJYU,0,0.5
5816-QVHRX,0,0.3969465648854962
3351-NQLDI,0,0.5
0674-EYYZV,1,0.5145631067961165
0142-GVYSN,0,0.010309278350515464
4786-UKSNZ,0,0.3645833333333333
1536-HBSWP,1,0.5145631067961165
2296-DKZFP,0,0.0
5443-SCMKX,0,0.18181818181818182
3011-WQKSZ,0,0.010309278350515464
6339-RZCBJ,0,0.011152416356877323
4501-UYKBC,0,0.06896551724137931
7124-UGSUR,0,0.21311475409836064
6701-DHKWQ,0,0.0
4026-SKKHW,1,0.5145631067961165
1215-EXRMO,0,0.0
4703-MQYKT,0,0.011152416356877323
9932-WBWIK,0,0.0
5671-RQRLP,0,0.0
3948-KXDUF,0,0.011152416356877323
8191-XWSZG,0,0.03333333333333333
5222-IMUKT,0,0.2777777777777778
7808-DVWEP,0,0.0
3132-TVFDZ,0,0.5
2077-DDHJK,0,0.015267175572519083
8757-TFHHJ,1,0.5145631067961165
1552-AAGRX,1,0.6
5197-PYEPU,0,0.0
9578-FOMUK,0,0.0
2446-BEGGB,1,0.7743589743589744
5968-HYJRZ,0,0.0
2188-SXWVT,0,0.06896551724137931
9318-NKNFC,0,0.4
2987-BJXIK,0,0.011152416356877323
8622-ZLFKO,1,0.7743589743589744
9174-FKWZE,1,1.0
1730-VFMWO,0,0.010309278350515464
5575-GNVDE,0,0.015873015873015872
1777-JYQPJ,0,0.4732142857142857
8262-COGGB,0,0.3645833333333333
5712-VBOXD,0,0.0
5644-PDMZC,1,0.7743589743589744
9103-TCIHJ,0,0.4411764705882353
6261-LHRTG,0,0.125
6214-EDAKZ,1,0.6666666666666666
4455-BFSPD,0,0.16666666666666666
8217-QYOHV,0,0.23943661971830985
1194-SPVSP,0,0.3645833333333333
6629-LADHQ,0,0.23076923076923078
6848-HJTXY,0,0.0
5306-BVTKJ,0,0.1346153846153846
8166-ORCHU,0,0.17647058823529413
3672-YITQD,1,0.6333333333333333
9805-FILKB,0,0.0
0487-RPVUM,0,0.2222222222222222
9114-AAFQH,0,0.0
2233-TXSIU,0,0.015873015873015872
1784-EZDKJ,0,0.21311475409836064
8627-ZYGSZ,0,0.03125
9801-NOSHQ,0,0.0
7094-MSZAO,0,0.23076923076923078
6198-RTPMF,0,0.2
0233-FTHAV,0,0.0
0289-IVARM,0,0.125
8840-DQLGN,0,0.3969465648854962
7047-FWEYA,0,0.4
8317-BVKSO,0,0.11475409836065574
1236-WFCDV,1,0.6649484536082474
5837-LXSDN,0,0.06896551724137931
8200-LGKSR,0,0.0
5651-CRHKQ,0,0.0
0020-INWCK,0,0.0
5481-NTDOH,0,0.0
9961-JBNMK,0,0.2777777777777778
4083-BFNYK,0,0.0
6166-YIPFO,0,0.5
7321-KKSDU,0,0.011152416356877323
5260-UMPWX,0,0.010309278350515464
0336-PIKEI,0,0.0
5780-INQIK,0,0.23943661971830985
5882-CMAZQ,0,0.1
1482-OXZSY,0,0.3969465648854962
2108-XWMPY,1,0.7111111111111111
9722-UJOJR,1,0.5333333333333333
2070-FNEXE,0,0.21052631578947367
6120-RJKLU,1,0.6
5914-GXMDA,0,0.0
7105-MXJLL,0,0.06896551724137931
0237-YFUTL,1,0.6
0581-MDMPW,0,0.3969465648854962
2819-GWENI,0,0.0
6893-ODYYE,0,0.0
9251-WNSOD,0,0.0
9225-BZLNZ,0,0.0
6094-ZIVKX,0,0.0
3606-TWKGI,1,0.6649484536082474
3308-DGHKL,0,0.07692307692307693
0308-GIQJT,0,0.36363636363636365
4322-RCYMT,1,0.6666666666666666
0220-EBGCE,1,0.7743589743589744
8565-WUXZU,0,0.0
3806-YAZOV,0,0.0
9898-KZQDZ,0,0.3969465648854962
9873-MNDKV,0,0.23943661971830985
6537-OTKMY,0,0.015873015873015872
5317-FLPJF,0,0.011152416356877323
8259-DZLIZ,0,0.0
9725-SCPZG,1,0.91
7878-JGDKK,0,0.4732142857142857
0376-OIWME,0,0.25
8062-YBDOE,1,1.0
9638-JIQYA,1,0.7111111111111111
9600-UDOPK,0,0.3969465648854962
9424-CMPOG,0,0.0
0701-RFGFI,0,0.3969465648854962
3750-CKVKH,1,1.0
3079-BCHLN,0,0.03333333333333333
9154-QDGTH,0,0.21311475409836064
2722-VOJQL,1,0.5454545454545454
1323-OOEPC,0,0.49122807017543857
0013-EXCHZ,1,0.7743589743589744
8003-EWNDZ,0,0.0
0336-KXKFK,0,0.011152416356877323
1866-ZSLJM,0,0.010309278350515464
2164-SOQXL,0,0.010309278350515464
7245-NIIWQ,0,0.3181818181818182
8884-MRNSU,0,0.0
6173-ITPWD,0,0.3969465648854962
7401-RUBNK,0,0.2777777777777778
5564-NEMQO,1,0.91
3466-WAESX,0,0.05128205128205128
2499-AJYUA,0,0.0
4501-EQDRN,1,1.0
0707-HOVVN,0,0.0
4003-OCTMP,0,0.0
6689-TCZHQ,1,0.7743589743589744
6339-TBELP,0,0.2222222222222222
9917-KWRBE,0,0.06896551724137931
8224-UAXBZ,0,0.0
0480-KYJVA,0,0.0
0869-PAPRP,0,0.2777777777777778
2882-DDZPG,0,0.11475409836065574
5213-TWWJU,0,0.2777777777777778
8498-XXGWA,0,0.0
1842-EZJMK,1,0.5714285714285714
9570-KYEUA,0,0.2222222222222222
5337-IIWKZ,0,0.4
0089-IIQKO,0,0.3969465648854962
2519-ERQOJ,0,0.4
9137-UIYPG,0,0.2
7623-HKYRK,0,0.11475409836065574
1965-DDBWU,1,0.6649484536082474
3255-GRXMG,0,0.4411764705882353
3108-PCCGG,0,0.0
0206-TBWLC,0,0.21311475409836064
4566-NECEV,1,0.7743589743589744
8510-AWCXC,1,0.8275862068965517
7785-RDVIG,0,0.0
2220-IAHLS,0,0.3645833333333333
5175-AOBHI,1,0.5145631067961165
9309-BZGNT,0,0.1346153846153846
6997-UVGOX,0,0.015267175572519083
7551-JOHTI,0,0.3645833333333333
7128-GGCNO,0,0.3969465648854962
5849-ASHZJ,0,0.0
6221-AVQYL,1,1.0
5804-LEPIM,1,0.5526315789473685
0508-SQWPL,0,0.0
7675-OZCZG,1,0.6923076923076923
4298-OYIFC,0,0.2
8707-RMEZH,0,0.0
2190-PHBHR,0,0.0
0484-FFVBJ,0,0.1346153846153846
8631-XVRZL,0,0.023255813953488372
8676-TRMJS,1,0.72
1051-GEJLJ,1,0.6666666666666666
1241-FPMOF,0,0.011152416356877323
7753-USQYQ,0,0.1346153846153846
5181-OABFK,0,0.0
4128-ETESU,1,0.5714285714285714
2253-KPMNB,0,0.0
3230-JCNZS,0,0.0
5597-GLBUC,1,0.91
5294-DMSFH,1,0.5333333333333333
0682-USIXD,0,0.2777777777777778
8166-ZZTFS,1,0.6
0392-BZIUW,0,0.0
5013-SBUIH,0,0.25
4742-DRORA,0,0.0
6496-SLWHQ,1,0.7743589743589744
5692-ICXLW,1,0.6333333333333333
3768-NLUBH,0,0.49122807017543857
0415-MOSGF,0,0.4732142857142857
1074-AMIOH,0,0.5
4854-CIDCF,0,0.21052631578947367
7572-KPVKK,0,0.1891891891891892
2023-VQFDL,0,0.11475409836065574
5038-ETMLM,0,0.0
5527-ACHSO,0,0.23943661971830985
3274-NSDWE,0,0.011152416356877323
2877-VDUER,0,0.06896551724137931
4559-UWIHT,1,0.6649484536082474
3082-YVEKW,0,0.0
7408-OFWXJ,0,0.015267175572519083
6432-TWQLB,1,0.7743589743589744
2824-DXNKN,0,0.015267175572519083
4183-WCSEP,0,0.2777777777777778
3509-GWQGF,0,0.2777777777777778
4024-CSNBY,0,0.0
9524-EGPJC,1,0.6333333333333333
7607-QKKTJ,0,0.0
0361-HJRDX,0,0.011152416356877323
3538-WZPHD,1,0.7111111111111111
5167-GBFRE,1,1.0
1641-RQDAY,0,0.43333333333333335
9373-WSLOY,0,0.4
3339-EAQNV,0,0.0
2809-ZMYOQ,1,0.6333333333333333
7781-EWARA,0,0.12195121951219512
0880-TKATG,1,0.7743589743589744
5693-PIPCS,0,0.0
1697-LYYYX,0,0.03333333333333333
2154-KVJFF,1,0.6649484536082474
7898-PDWQE,0,0.015267175572519083
7018-FPXHH,0,0.0
4510-PYUSH,0,0.125
1635-NZATJ,0,0.0
2832-SCUCO,0,0.0
2718-YSKCS,0,0.0
3190-FZATL,0,0.11475409836065574
1619-YWUBB,0,0.0
6620-JDYNW,0,0.4411764705882353
2931-VUVJN,0,0.03125
0988-AADSA,0,0.015267175572519083
8909-BOLNL,0,0.023255813953488372
0848-SOMKO,0,0.011152416356877323
3647-GMGDH,0,0.2777777777777778
9500-IWPXQ,0,0.0
9626-WEQRM,1,0.7111111111111111
3585-YNADK,0,0.06896551724137931
6199-IPCAO,0,0.0
1089-HDMKP,0,0.05128205128205128
0730-KOAVE,0,0.3969465648854962
2632-TACXW,0,0.0
4334-HOWRP,0,0.0
9391-LMANN,0,0.2
9069-LGEUL,0,0.125
9055-MOJJJ,0,0.0
5161-UBZXI,0,0.0
2303-PJYHN,0,0.0
8029-XYPWT,0,0.0
1349-WXNGG,0,0.3645833333333333
8469-SNFFH,0,0.12195121951219512
9603-OAIHC,1,0.76
4190-MFLUW,0,0.23943661971830985
3778-FOAQW,0,0.0
5287-QWLKY,1,1.0
2506-CLAKW,1,0.8275862068965517
4163-KIUHY,0,0.010309278350515464
8597-CWYHH,0,0.4444444444444444
9168-INPSZ,1,0.5714285714285714
7479-NITWS,1,0.7743589743589744
0082-LDZUE,1,0.5145631067961165
9993-LHIEB,0,0.0
2659-VXMWZ,0,0.36363636363636365
0390-DCFDQ,1,0.76
9795-VOWON,0,0.0
3158-MOERK,1,0.7743589743589744
1077-HUUJM,1,0.5526315789473685
2209-XADXF,0,0.4732142857142857
9095-HFAFX,1,0.7743589743589744
5804-JMYIO,0,0.0
2380-DAMQP,0,0.0
8707-HOEDG,0,0.1
4670-TABXH,0,0.0
6374-AFWOX,0,0.0
5203-XEHAX,0,0.0
9619-GSATL,0,0.0
7278-CKDNC,1,0.6333333333333333
6968-GMKPR,0,0.0
1431-AIDJQ,0,0.0
1855-CFULU,0,0.0
6993-YGFJV,0,0.0
5469-CTCWN,0,0.4
5512-IDZEI,0,0.0
6559-ILWKJ,0,0.5
0871-URUWO,1,0.6649484536082474
1768-ZAIFU,1,1.0
3278-FSIXX,1,0.5145631067961165
9356-AXGMP,0,0.4
5296-BFCYD,0,0.0
3170-NMYVV,0,0.0
8165-ZJRNM,0,0.0
8316-BBQAY,0,0.011152416356877323
9253-QXKBE,1,0.6333333333333333
3348-CFRNX,0,0.2777777777777778
9127-QRZMH,0,0.1346153846153846
5285-MVEHD,0,0.21311475409836064
8430-TWCBX,0,0.03333333333333333
1635-FJFCC,0,0.23943661971830985
1271-UODNO,0,0.011152416356877323
1370-GGAWX,0,0.03125
3629-ZNKXA,0,0.2
4760-XOHVN,1,0.6153846153846154
2931-FSOHN,0,0.05128205128205128
1498-NHTLT,0,0.0
1862-QRWPE,0,0.0
2884-GBPFB,0,0.2777777777777778
2252-JHJGE,0,0.4
8232-CTLKO,0,0.0
0795-XCCTE,0,0.0
4452-ROHMO,0,0.011152416356877323
5266-PFRQK,0,0.03333333333333333
5542-NKVRU,0,0.011152416356877323
0475-RIJEP,1,0.6333333333333333
5570-PTWEH,1,1.0
0306-JAELE,1,0.7743589743589744
3850-OKINF,0,0.1346153846153846
2320-YKQBO,0,0.11475409836065574
3689-MOZGR,0,0.3448275862068966
8098-LLAZX,1,0.7743589743589744
2486-WYVVE,0,0.1346153846153846
8332-OSJDW,0,0.0
6257-RJOHI,1,0.5145631067961165
2774-LVQUS,1,0.6649484536082474
9933-QRGTX,0,0.0
5624-BQSSA,0,0.3645833333333333
1839-UMACK,0,0.25
3841-NFECX,0,0.0
7055-HNEOJ,1,0.5145631067961165
2324-EFHVG,0,0.1891891891891892
3841-CONLJ,0,0.4732142857142857
5136-RGMZO,0,0.125
0685-MLYYM,1,0.75
9959-WOFKT,0,0.1891891891891892
3458-IDMFK,0,0.011152416356877323
6532-YLWSI,0,0.03333333333333333
6179-GJPSO,0,0.16666666666666666
1215-VFYVK,0,0.23076923076923078
7696-CFTAT,0,0.0
3129-AAQOU,0,0.0
5605-IYGFG,0,0.3181818181818182
5565-FILXA,1,0.6649484536082474
6591-QGOYB,0,0.25
3428-XZMAZ,1,1.0
2804-ETQDK,0,0.011152416356877323
0156-FVPTA,1,0.6666666666666666
3462-BJQQA,1,0.7743589743589744
3452-ABWRL,0,0.3969465648854962
3094-JOJAI,0,0.08333333333333333
7243-LCGGZ,0,0.3645833333333333
6352-GIGGQ,1,0.6666666666666666
3373-YZZYM,0,0.0
7581-EBBOU,0,0.0
8033-ATFAS,0,0.125
5760-FXFVO,0,0.5
4351-QLCSU,1,0.5145631067961165
6281-FKEWS,0,0.0
7162-WPHPM,0,0.0
1849-RJYIG,0,0.23943661971830985
0980-PVMRC,0,0.4
2172-EJXVF,0,0.0
5546-BYZSM,0,0.010309278350515464
5378-IKEEG,1,0.7111111111111111
0959-WHOKV,0,0.4444444444444444
9133-AYJZG,0,0.3969465648854962
7130-VTEWQ,0,0.3888888888888889
2275-RBYQS,1,0.5145631067961165
4558-FANTW,0,0.5
7439-DKZTW,1,0.91
